NoteID,CanonicalWord,Word,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
KV000131,park,park,[pɑːk],[pɑːrk],公园,Let's go to the park.,我们去公园吧。,4,rj_start1,rj_start1::2年级上|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::4 source::rj_start1::grade::4::上
KV000132,hospital,hospital,[ˈhɒspɪt(ə)l],[ˈhɑːspɪtl],医院,The hospital is big.,这家医院很大。,4,rj_start1,rj_start1::2年级上|rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::4 source::rj_start1::grade::4::下
KV000133,go,go,[ɡəʊ],[ɡoʊ],去,Let's go to the park.,我们去公园吧。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000134,to,to,[tə],[tə; tu; tuː],到；向；去,Let's go to school.,我们去学校吧。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000135,grass,grass,[ɡrɑːs],[ɡræs],草,The grass is green.,草是绿色的。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000136,tree,tree,[triː],[triː],树,The tree is green.,这棵树是绿色的。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000137,flower,flower,[ˈflaʊə(r)],[ˈflaʊər],花,The flower is red.,这朵花是红色的。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000138,boat,boat,[bəʊt],[boʊt],小船,The boat is on the lake.,小船在湖上。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000139,lake,lake,[leɪk],[leɪk],湖,The boat is on the lake.,小船在湖上。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000140,hill,hill,[hɪl],[hɪl],小山,The hill is green.,小山是绿色的。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000141,Christmas,Christmas,[ˈkrɪsməs],[ˈkrɪsməs],圣诞节,Merry Christmas!,圣诞快乐！,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000142,Father Christmas,Father Christmas,,,圣诞老人,Father Christmas has presents.,圣诞老人有礼物。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000143,Christmas tree,Christmas tree,[ˈkrɪsməs triː],[ˈkrɪsməs triː],圣诞树,The Christmas tree is green.,圣诞树是绿色的。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000144,card,card,[kɑːd],[kɑːrd],卡片；贺卡,This card is for you.,这张卡片送给你。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000145,present,present,[ˈprez(ə)nt],[ˈpreznt],礼物,This present is for you.,这个礼物送给你。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000146,New Year,New Year,,,新年,Happy New Year!,新年快乐！,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000147,merry,merry,[ˈmeri],[ˈmeri],快乐的；愉快的,Merry Christmas!,圣诞快乐！,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000148,too,too,[tuː],[tuː],也,This box is too heavy for me to carry.,这个箱子太重了，我搬不动。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000149,here,here,[hɪə(r)],[hɪr],这里,Your present is here.,你的礼物在这里。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000150,for,for,[fə(r)],[fər; fɔːr],给；为了,This card is for you.,这张卡片送给你。,4,rj_start1,rj_start1::2年级上|rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::3 source::rj_start1::grade::3::上
KV000151,thank,thank,[θæŋk],[θæŋk],感谢；谢谢,Thank you.,谢谢你。,4,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上
KV000152,happy,happy,[ˈhæpi],[ˈhæpi],快乐的；高兴的,Happy New Year!,新年快乐！,4,rj_start1,rj_start1::2年级上|rj_start1::6年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上
KV000153,play football,play football,,,踢足球,I play football after school.,我放学后踢足球。,4,rj_start1,rj_start1::2年级下|rj_start1::3年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上
KV000154,fly a kite,fly a kite,,,放风筝,I fly a kite in spring.,我春天放风筝。,4,rj_start1,rj_start1::2年级下|rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下
KV000155,ride a bike,ride a bike,,,骑自行车,I often ride a bike in the park after school.,我放学后经常在公园骑自行车。,4,rj_start1,rj_start1::2年级下|rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下
KV000156,make a model plane,make a model plane,,,做飞机模型,I can make a model plane.,我会做飞机模型。,4,rj_start1,rj_start1::2年级下|rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下
KV000157,swim,swim,[swɪm],[swɪm],游泳,We swim at the sports centre on Saturdays.,我们星期六在体育中心游泳。,4,rj_start1,rj_start1::2年级下|rj_start1::3年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上
KV000158,make a snowman,make a snowman,,,堆雪人,Let's make a snowman.,我们来堆雪人吧。,4,rj_start1,rj_start1::2年级下|rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::3 source::rj_start1::grade::3::下
KV000159,can't,can't,,,不能；不会,I can't swim.,我不会游泳。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000160,rainy,rainy,[ˈreɪni],[ˈreɪni],下雨的；多雨的,We stay inside and read on rainy days.,下雨天我们待在室内读书。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000161,cloudy,cloudy,[ˈklaʊdi],[ˈklaʊdi],多云的,"The sky is cloudy, but it is not cold.",天空多云，但并不冷。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000162,snowy,snowy,[ˈsnəʊi],[ˈsnoʊi],下雪的；多雪的,We made a snowman on a snowy morning.,一个下雪的早晨我们堆了雪人。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000163,windy,windy,[ˈwɪndi],[ˈwɪndi],有风的；多风的,"It is windy, so hold your hat.",风很大，所以扶好你的帽子。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000164,sunny,sunny,[ˈsʌni],[ˈsʌni],晴朗的；阳光充足的,We went for a picnic on a sunny day.,一个晴天我们去野餐了。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000165,umbrella,umbrella,[ʌmˈbrelə],[ʌmˈbrelə],雨伞,Take an umbrella because it may rain.,带把雨伞吧，因为可能会下雨。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000166,weather,weather,[ˈweðə(r)],[ˈweðər],天气,How is the weather?,天气怎么样？,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000167,wow,wow,[waʊ],[waʊ],哇；呀,Wow it is big!,哇，它真大！,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000168,let's,let's,,,让我们,Let's go to the park.,我们去公园吧。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000169,spring,spring,[sprɪŋ],[sprɪŋ],春天,We often fly kites in spring.,春天我们经常放风筝。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000170,summer,summer,[ˈsʌmə(r)],[ˈsʌmər],夏天,I like swimming with my friends in summer.,夏天我喜欢和朋友们一起游泳。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000171,autumn,autumn,[ˈɔːtəm],[ˈɔːtəm; ˈɑːtəm],秋天,The leaves turn yellow in autumn.,秋天树叶变黄。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000172,winter,winter,[ˈwɪntə(r)],[ˈwɪntər],冬天,We sometimes make snowmen in winter.,冬天我们有时会堆雪人。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000173,hot,hot,[hɒt],[hɑːt],热的,It is too hot to play outside at noon.,中午太热，不适合在外面玩。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000174,warm,warm,[wɔːm],[wɔːrm],暖和的,The weather gets warm in spring.,春天天气变暖。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000175,cool,cool,[kuːl],[kuːl],凉爽的,It is cool enough to walk outside this evening.,今晚天气很凉爽，适合出去走走。,4,rj_start1,rj_start1::2年级下|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上
KV000176,cold,cold,[kəʊld],[kəʊld],寒冷的,Put on your coat because it is cold outside.,外面很冷，把外套穿上。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000177,favourite,favourite,[ˈfeɪvərɪt],[ˈfeɪvərɪt],最喜欢的,Spring is my favourite season.,春天是我最喜欢的季节。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000178,season,season,[ˈsiːzn],[ˈsiːzn],季节,What is your favourite season?,你最喜欢哪个季节？,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000179,eleven,eleven,[ɪˈlev(ə)n],[ɪˈlevn],十一；十一个,There are eleven players on a football team.,一支足球队有十一名队员。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000180,twelve,twelve,[twelv],[twelv],十二；十二个,There are twelve months in a year.,一年有十二个月。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000181,twenty,twenty,[ˈtwenti],[ˈtwenti],二十,Our class has twenty students today.,我们班今天有二十名学生。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000182,thirty,thirty,[ˈθɜːti],[ˈθɜːrti],三十,There are thirty books.,有三十本书。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000183,forty,forty,[ˈfɔːti],[ˈfɔːrti],四十,There are forty pencils.,有四十支铅笔。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000184,fifty,fifty,[ˈfɪfti],[ˈfɪfti],五十,There are fifty books.,有五十本书。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000185,thirteen,thirteen,[ˌθɜːˈtiːn],[ˌθɜːrˈtiːn],十三；十三个,My cousin is thirteen years old.,我的表哥十三岁。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000186,fourteen,fourteen,[ˌfɔːˈtiːn],[ˌfɔːrˈtiːn],十四；十四个,The book has fourteen short stories.,这本书有十四个短故事。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000187,fifteen,fifteen,[ˌfɪfˈtiːn],[ˌfɪfˈtiːn],十五；十五个,We waited fifteen minutes for the bus.,我们等公交车等了十五分钟。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000188,time,time,[taɪm],[taɪm],时间；时刻,What time is it?,几点了？,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000189,playtime,playtime,[ˈpleɪtaɪm],[ˈpleɪtaɪm],游戏时间；课间活动时间,We usually talk with friends during playtime.,游戏时间我们通常和朋友聊天。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000190,get up,get up,[ɡet ʌp],[ɡet ʌp],起床,I get up at seven.,我七点起床。,4,rj_start1,rj_start1::2年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上
KV000191,eat breakfast,eat breakfast,[i:t ˈbrekfəst],[iːt ˈbrekfəst],吃早饭,I eat breakfast at seven.,我七点吃早饭。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000192,go to school,go to school,,,去上学,I go to school at eight.,我八点去上学。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000193,eat lunch,eat lunch,,,吃午饭,I eat lunch at twelve.,我十二点吃午饭。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000194,go home,go home,,,回家,I go home at five.,我五点回家。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000195,eat dinner,eat dinner,,,吃晚饭,I eat dinner at six.,我六点吃晚饭。,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
KV000196,go to bed,go to bed,,,上床睡觉,I go to bed at nine.,我九点上床睡觉。,4,rj_start1,rj_start1::2年级下|rj_start1::5年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000197,when,when,[wen],[wen],什么时候,When do you get up?,你什么时候起床？,4,rj_start1,rj_start1::2年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::下
